s__Parolsenella_sp900544655.HUMAN	0	1	HUMAN	s__Parolsenella sp900544655	species	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Parolsenella;s__Parolsenella sp900544655
s__Parolsenella_sp900549525.HUMAN	0	1	HUMAN	s__Parolsenella sp900549525	species	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Parolsenella;s__Parolsenella sp900549525
s__Parolsenella_uli_B.HUMAN	0	1	HUMAN	s__Parolsenella uli_B	species	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Parolsenella;s__Parolsenella uli_B
s__Parvimonas_micra.HUMAN	0	8	HUMAN	s__Parvimonas micra	species	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Parvimonas;s__Parvimonas micra
s__Parvimonas_sp001553085.HUMAN	0	4	HUMAN	s__Parvimonas sp001553085	species	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Helcococcaceae;g__Parvimonas;s__Parvimonas sp001553085
s__Pauljensenia_culturomici.HUMAN	0	1	HUMAN	s__Pauljensenia culturomici	species	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia culturomici
s__Pauljensenia_polynesiensis.HUMAN	0	1	HUMAN	s__Pauljensenia polynesiensis	species	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia polynesiensis
s__Pauljensenia_radingae.HUMAN	0	20	HUMAN	s__Pauljensenia radingae	species	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia radingae
s__Pauljensenia_sp000308055.HUMAN	0	3	HUMAN	s__Pauljensenia sp000308055	species	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia sp000308055
s__Pauljensenia_sp000411415.HUMAN	0	3	HUMAN	s__Pauljensenia sp000411415	species	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia sp000411415
s__Pauljensenia_sp000758755.HUMAN	0	1	HUMAN	s__Pauljensenia sp000758755	species	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia sp000758755
s__Pauljensenia_sp001838165.HUMAN	0	1	HUMAN	s__Pauljensenia sp001838165	species	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia sp001838165
s__Pauljensenia_sp900541895.HUMAN	0	1	HUMAN	s__Pauljensenia sp900541895	species	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia sp900541895
s__Pauljensenia_turicensis.HUMAN	0	5	HUMAN	s__Pauljensenia turicensis	species	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia turicensis
s__Pediococcus_acidilactici.HUMAN	0	11	HUMAN	s__Pediococcus acidilactici	species	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus;s__Pediococcus acidilactici
s__Pediococcus_pentosaceus.HUMAN	0	4	HUMAN	s__Pediococcus pentosaceus	species	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus;s__Pediococcus pentosaceus
s__PeH17_sp000435055.HUMAN	0	488	HUMAN	s__PeH17 sp000435055	species	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp000435055
s__PeH17_sp900542285.HUMAN	0	3	HUMAN	s__PeH17 sp900542285	species	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp900542285
s__Pelistega_indica.HUMAN	0	1	HUMAN	s__Pelistega indica	species	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Pelistega;s__Pelistega indica
s__Peptoniphilus_A_grossensis.HUMAN	0	7	HUMAN	s__Peptoniphilus_A grossensis	species	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A grossensis
s__Peptoniphilus_A_harei_A.HUMAN	0	8	HUMAN	s__Peptoniphilus_A harei_A	species	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A harei_A
s__Peptoniphilus_A_harei.HUMAN	0	5	HUMAN	s__Peptoniphilus_A harei	species	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A harei
s__Peptoniphilus_A_lacrimalis.HUMAN	0	8	HUMAN	s__Peptoniphilus_A lacrimalis	species	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A lacrimalis
s__Peptoniphilus_A_lacydonensis.HUMAN	0	3	HUMAN	s__Peptoniphilus_A lacydonensis	species	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A lacydonensis
s__Peptoniphilus_A_phoceensis.HUMAN	0	2	HUMAN	s__Peptoniphilus_A phoceensis	species	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A phoceensis
s__Peptoniphilus_A_raoultii.HUMAN	0	1	HUMAN	s__Peptoniphilus_A raoultii	species	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A raoultii
s__Peptoniphilus_A_senegalensis.HUMAN	0	2	HUMAN	s__Peptoniphilus_A senegalensis	species	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A senegalensis
s__Peptoniphilus_A_sp900538655.HUMAN	0	5	HUMAN	s__Peptoniphilus_A sp900538655	species	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_A;s__Peptoniphilus_A sp900538655
s__Peptoniphilus_B_duerdenii.HUMAN	0	2	HUMAN	s__Peptoniphilus_B duerdenii	species	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_B;s__Peptoniphilus_B duerdenii
s__Peptoniphilus_E_obesi.HUMAN	0	1	HUMAN	s__Peptoniphilus_E obesi	species	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Peptoniphilus_E;s__Peptoniphilus_E obesi
s__Peptostreptococcus_anaerobius.HUMAN	0	19	HUMAN	s__Peptostreptococcus anaerobius	species	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus anaerobius
s__Peptostreptococcus_russellii_A.HUMAN	0	1	HUMAN	s__Peptostreptococcus russellii_A	species	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus russellii_A
s__Peptostreptococcus_russellii.HUMAN	0	1	HUMAN	s__Peptostreptococcus russellii	species	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus russellii
s__Peptostreptococcus_sp000758885.HUMAN	0	2	HUMAN	s__Peptostreptococcus sp000758885	species	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus sp000758885
s__Peptostreptococcus_stomatis.HUMAN	0	3	HUMAN	s__Peptostreptococcus stomatis	species	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus stomatis
s__Phascolarctobacterium_A_sp900541915.HUMAN	0	11	HUMAN	s__Phascolarctobacterium_A sp900541915	species	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900541915
s__Phascolarctobacterium_A_sp900544885.HUMAN	0	11	HUMAN	s__Phascolarctobacterium_A sp900544885	species	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900544885
s__Phascolarctobacterium_A_sp900545025.HUMAN	0	1	HUMAN	s__Phascolarctobacterium_A sp900545025	species	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900545025
s__Phascolarctobacterium_A_sp900547415.HUMAN	0	4	HUMAN	s__Phascolarctobacterium_A sp900547415	species	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900547415
s__Phascolarctobacterium_A_sp900551335.HUMAN	0	16	HUMAN	s__Phascolarctobacterium_A sp900551335	species	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900551335
s__Phascolarctobacterium_A_sp900552005.HUMAN	0	1	HUMAN	s__Phascolarctobacterium_A sp900552005	species	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900552005
s__Phascolarctobacterium_A_sp900552855.HUMAN	0	2	HUMAN	s__Phascolarctobacterium_A sp900552855	species	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900552855
s__Phascolarctobacterium_A_sp900553055.HUMAN	0	1	HUMAN	s__Phascolarctobacterium_A sp900553055	species	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A sp900553055
s__Phascolarctobacterium_A_succinatutens_A.HUMAN	0	32	HUMAN	s__Phascolarctobacterium_A succinatutens_A	species	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A succinatutens_A
s__Phascolarctobacterium_A_succinatutens.HUMAN	0	573	HUMAN	s__Phascolarctobacterium_A succinatutens	species	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A succinatutens
s__Phascolarctobacterium_faecium.HUMAN	0	856	HUMAN	s__Phascolarctobacterium faecium	species	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium faecium
s__Phascolarctobacterium_sp000436095.HUMAN	0	250	HUMAN	s__Phascolarctobacterium sp000436095	species	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium sp000436095
s__Phascolarctobacterium_sp900544795.HUMAN	0	2	HUMAN	s__Phascolarctobacterium sp900544795	species	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium sp900544795
s__Phascolarctobacterium_sp900545535.HUMAN	0	14	HUMAN	s__Phascolarctobacterium sp900545535	species	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium;s__Phascolarctobacterium sp900545535
s__Phil1_sp001940855.HUMAN	0	258	HUMAN	s__Phil1 sp001940855	species	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-138;g__Phil1;s__Phil1 sp001940855
s__Phil1_sp004558525.HUMAN	0	4	HUMAN	s__Phil1 sp004558525	species	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-138;g__Phil1;s__Phil1 sp004558525
s__Phocaeicola_barnesiae.HUMAN	0	12	HUMAN	s__Phocaeicola barnesiae	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola barnesiae
s__Phocaeicola_coprocola.HUMAN	0	207	HUMAN	s__Phocaeicola coprocola	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola coprocola
s__Phocaeicola_coprophilus.HUMAN	0	109	HUMAN	s__Phocaeicola coprophilus	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola coprophilus
s__Phocaeicola_dorei.HUMAN	1	1954	HUMAN	s__Phocaeicola dorei	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola dorei
s__Phocaeicola_ilei.HUMAN	0	1	HUMAN	s__Phocaeicola ilei	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola ilei
s__Phocaeicola_massiliensis.HUMAN	0	169	HUMAN	s__Phocaeicola massiliensis	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola massiliensis
s__Phocaeicola_mediterraneensis.HUMAN	0	3	HUMAN	s__Phocaeicola mediterraneensis	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola mediterraneensis
s__Phocaeicola_plebeius_A.HUMAN	0	364	HUMAN	s__Phocaeicola plebeius_A	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola plebeius_A
s__Phocaeicola_plebeius.HUMAN	0	56	HUMAN	s__Phocaeicola plebeius	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola plebeius
s__Phocaeicola_salanitronis.HUMAN	0	2	HUMAN	s__Phocaeicola salanitronis	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola salanitronis
s__Phocaeicola_sp000432735.HUMAN	0	36	HUMAN	s__Phocaeicola sp000432735	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp000432735
s__Phocaeicola_sp000434735.HUMAN	0	29	HUMAN	s__Phocaeicola sp000434735	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp000434735
s__Phocaeicola_sp000436795.HUMAN	0	5	HUMAN	s__Phocaeicola sp000436795	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp000436795
s__Phocaeicola_sp002161565.HUMAN	0	8	HUMAN	s__Phocaeicola sp002161565	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp002161565
s__Phocaeicola_sp002161765.HUMAN	0	1	HUMAN	s__Phocaeicola sp002161765	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp002161765
s__Phocaeicola_sp002493165.HUMAN	0	1	HUMAN	s__Phocaeicola sp002493165	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp002493165
s__Phocaeicola_sp900066445.HUMAN	0	1	HUMAN	s__Phocaeicola sp900066445	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900066445
s__Phocaeicola_sp900066455.HUMAN	0	18	HUMAN	s__Phocaeicola sp900066455	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900066455
s__Phocaeicola_sp900540105.HUMAN	0	7	HUMAN	s__Phocaeicola sp900540105	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900540105
s__Phocaeicola_sp900541515.HUMAN	0	16	HUMAN	s__Phocaeicola sp900541515	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900541515
s__Phocaeicola_sp900542985.HUMAN	0	7	HUMAN	s__Phocaeicola sp900542985	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900542985
s__Phocaeicola_sp900544075.HUMAN	0	1	HUMAN	s__Phocaeicola sp900544075	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900544075
s__Phocaeicola_sp900544675.HUMAN	0	1	HUMAN	s__Phocaeicola sp900544675	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900544675
s__Phocaeicola_sp900546095.HUMAN	0	5	HUMAN	s__Phocaeicola sp900546095	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900546095
s__Phocaeicola_sp900546355.HUMAN	0	1	HUMAN	s__Phocaeicola sp900546355	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900546355
s__Phocaeicola_sp900546645.HUMAN	0	1	HUMAN	s__Phocaeicola sp900546645	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900546645
s__Phocaeicola_sp900551065.HUMAN	0	1	HUMAN	s__Phocaeicola sp900551065	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900551065
s__Phocaeicola_sp900551445.HUMAN	0	1	HUMAN	s__Phocaeicola sp900551445	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900551445
s__Phocaeicola_sp900551645.HUMAN	0	2	HUMAN	s__Phocaeicola sp900551645	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola sp900551645
s__Phocea_massiliensis.HUMAN	0	2	HUMAN	s__Phocea massiliensis	species	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Phocea;s__Phocea massiliensis
s__Phoenicibacter_congonensis.HUMAN	0	3	HUMAN	s__Phoenicibacter congonensis	species	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Phoenicibacter;s__Phoenicibacter congonensis
s__Phyllobacterium_sp900539805.HUMAN	0	1	HUMAN	s__Phyllobacterium sp900539805	species	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Phyllobacterium;s__Phyllobacterium sp900539805
s__Phytobacter_massiliensis.HUMAN	0	1	HUMAN	s__Phytobacter massiliensis	species	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Phytobacter;s__Phytobacter massiliensis
s__Phytobacter_sp002377245.HUMAN	0	1	HUMAN	s__Phytobacter sp002377245	species	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Phytobacter;s__Phytobacter sp002377245
s__Phytobacter_ursingii.HUMAN	0	2	HUMAN	s__Phytobacter ursingii	species	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Phytobacter;s__Phytobacter ursingii
s__Pigmentiphaga_sp002188635.HUMAN	0	1	HUMAN	s__Pigmentiphaga sp002188635	species	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Pigmentiphaga;s__Pigmentiphaga sp002188635
s__Planococcus_massiliensis.HUMAN	0	1	HUMAN	s__Planococcus massiliensis	species	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Planococcus;s__Planococcus massiliensis
s__Plesiomonas_shigelloides.HUMAN	0	3	HUMAN	s__Plesiomonas shigelloides	species	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Plesiomonas;s__Plesiomonas shigelloides
s__Pluralibacter_gergoviae.HUMAN	0	5	HUMAN	s__Pluralibacter gergoviae	species	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pluralibacter;s__Pluralibacter gergoviae
s__Porphyromonas_A_bennonis.HUMAN	0	5	HUMAN	s__Porphyromonas_A bennonis	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas_A;s__Porphyromonas_A bennonis
s__Porphyromonas_asaccharolytica.HUMAN	0	8	HUMAN	s__Porphyromonas asaccharolytica	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas asaccharolytica
s__Porphyromonas_A_somerae.HUMAN	0	9	HUMAN	s__Porphyromonas_A somerae	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas_A;s__Porphyromonas_A somerae
s__Porphyromonas_A_sp900541275.HUMAN	0	2	HUMAN	s__Porphyromonas_A sp900541275	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas_A;s__Porphyromonas_A sp900541275
s__Porphyromonas_sp900538385.HUMAN	0	5	HUMAN	s__Porphyromonas sp900538385	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas sp900538385
s__Porphyromonas_sp900539155.HUMAN	0	3	HUMAN	s__Porphyromonas sp900539155	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas sp900539155
s__Porphyromonas_sp900539765.HUMAN	0	8	HUMAN	s__Porphyromonas sp900539765	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas sp900539765
s__Porphyromonas_sp900546675.HUMAN	0	3	HUMAN	s__Porphyromonas sp900546675	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas sp900546675
s__Porphyromonas_sp900548415.HUMAN	0	7	HUMAN	s__Porphyromonas sp900548415	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas sp900548415
s__Porphyromonas_uenonis_A.HUMAN	0	2	HUMAN	s__Porphyromonas uenonis_A	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas uenonis_A
s__Porphyromonas_uenonis.HUMAN	0	2	HUMAN	s__Porphyromonas uenonis	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas uenonis
s__Prevotella_amnii.HUMAN	0	1	HUMAN	s__Prevotella amnii	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella amnii
s__Prevotella_bivia.HUMAN	0	39	HUMAN	s__Prevotella bivia	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella bivia
s__Prevotella_buccae.HUMAN	0	19	HUMAN	s__Prevotella buccae	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella buccae
s__Prevotella_buccalis.HUMAN	0	1	HUMAN	s__Prevotella buccalis	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella buccalis
s__Prevotella_colorans.HUMAN	0	6	HUMAN	s__Prevotella colorans	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella colorans
s__Prevotella_copri_A.HUMAN	0	70	HUMAN	s__Prevotella copri_A	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_A
s__Prevotella_copri.HUMAN	0	914	HUMAN	s__Prevotella copri	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri
s__Prevotella_denticola.HUMAN	0	2	HUMAN	s__Prevotella denticola	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella denticola
s__Prevotella_disiens.HUMAN	0	16	HUMAN	s__Prevotella disiens	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella disiens
s__Prevotella_intermedia.HUMAN	0	9	HUMAN	s__Prevotella intermedia	species	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella intermedia
